tile_id,project_year,easting_m,northing_m,height_m
S13_4922_40,2016,3484865.0,1155528.0,41.509
S13_4922_40,2016,3485980.0,1155688.0,29.825
S13_4922_40,2016,3485415.0,1155943.0,8.213
S13_4922_40,2016,3485215.0,1155378.0,2.86
S13_4922_40,2016,3485360.0,1156023.0,20.669
S13_4922_40,2016,3485970.0,1155333.0,46.85
S13_4922_40,2016,3485075.0,1156343.0,58.816
S13_4922_40,2016,3484775.0,1155378.0,10.316
S13_4922_40,2016,3484510.0,1155943.0,5.539
S13_4922_40,2016,3484800.0,1155383.0,13.538
S13_4923_30,2016,3484295.0,1156878.0,23.75
S13_4923_30,2016,3484280.0,1156993.0,47.058
S13_4923_30,2016,3483115.0,1157968.0,21.313
S13_4923_30,2016,3484415.0,1157023.0,5.912
S13_4923_30,2016,3483920.0,1157313.0,12.137
S13_4923_30,2016,3484365.0,1156968.0,16.16
S13_4923_30,2016,3484475.0,1158023.0,14.75
S13_4923_30,2016,3483120.0,1156868.0,4.641
S13_4923_30,2016,3483655.0,1157233.0,33.048
S13_4923_30,2016,3484225.0,1157703.0,5.424
S13_4923_30,2016,3483610.0,1157188.0,25.715
S13_4923_30,2016,3483775.0,1156898.0,6.817
S13_4923_30,2016,3483175.0,1156943.0,17.078
S13_4923_30,2016,3484220.0,1156853.0,27.093
S13_4923_30,2016,3483745.0,1157423.0,60.0
S13_4923_30,2016,3483370.0,1157748.0,25.259
S13_4923_30,2016,3484465.0,1157638.0,5.525
S13_4923_30,2016,3483805.0,1157648.0,31.096
S13_4923_30,2016,3484105.0,1157628.0,40.968
S13_4923_30,2016,3484485.0,1157683.0,8.073
S13_4923_30,2016,3484450.0,1157183.0,2.138
S13_4923_30,2016,3483175.0,1157798.0,44.304
S13_4923_30,2016,3483330.0,1157188.0,2.134
S13_4923_30,2016,3483825.0,1156863.0,2.25
S13_4923_30,2016,3483820.0,1157853.0,41.934
S13_4923_30,2016,3483110.0,1158093.0,2.657
S13_4923_30,2016,3484435.0,1158028.0,13.827
S13_4923_30,2016,3483680.0,1157298.0,47.115
S13_4923_30,2016,3484095.0,1157508.0,3.999
S13_4923_30,2016,3483715.0,1157008.0,33.893
S13_4923_30,2016,3484120.0,1157193.0,23.882
S13_4923_30,2016,3484390.0,1157748.0,9.645
S13_4923_30,2016,3484415.0,1157053.0,4.748
S13_4923_30,2016,3484310.0,1157153.0,12.52
S13_4923_30,2016,3483555.0,1157058.0,14.08
S13_4923_30,2016,3483980.0,1157438.0,5.516
S13_4923_30,2016,3483240.0,1157748.0,39.837
S13_4923_30,2016,3483835.0,1157143.0,30.02
S13_4923_30,2016,3483655.0,1157153.0,28.29
