tile_id,project_year,easting_m,northing_m,height_m
17SQC3129,2014,3486040.0,1156153.0,2.77
17SQC3129,2014,3486580.0,1155763.0,4.766
17SQC3129,2014,3487060.0,1156383.0,44.478
17SQC3129,2014,3487495.0,1155968.0,5.056
17SQC3129,2014,3486230.0,1155308.0,58.247
17SQC3129,2014,3486910.0,1156413.0,32.315
17SQC3129,2014,3487255.0,1155978.0,4.718
17SQC3129,2014,3486350.0,1156133.0,27.395
17SQC3129,2014,3487395.0,1155908.0,8.809
17SQC3129,2014,3486780.0,1155553.0,21.32
17SQC3129,2014,3487010.0,1155658.0,4.049
17SQC3129,2014,3486840.0,1156508.0,7.718
17SQC3129,2014,3486420.0,1155288.0,22.819
17SQC3129,2014,3486270.0,1155263.0,58.889
17SQC3129,2014,3486890.0,1156223.0,12.716
17SQC3129,2014,3486115.0,1156183.0,11.93
17SQC3129,2014,3486385.0,1155298.0,37.753
17SQC3129,2014,3486350.0,1156323.0,4.626
17SQC3129,2014,3486395.0,1155753.0,15.623
17SQC3129,2014,3486795.0,1155618.0,17.984
17SQC3129,2014,3486400.0,1155783.0,10.42
17SQC3129,2014,3487255.0,1155768.0,5.375
17SQC3129,2014,3486480.0,1155783.0,7.169
17SQC3129,2014,3487380.0,1155968.0,6.29
17SQC3129,2014,3486015.0,1155718.0,43.748
17SQC3129,2014,3487310.0,1155833.0,11.428
17SQC3129,2014,3486390.0,1155788.0,9.948
17SQC3129,2014,3486220.0,1156283.0,13.332
17SQC3129,2014,3487255.0,1155748.0,3.833
17SQC3129,2014,3486060.0,1155938.0,22.182
17SQC3129,2014,3486140.0,1155783.0,60.0
17SQC3129,2014,3486045.0,1156113.0,3.117
17SQC3129,2014,3486150.0,1155423.0,17.802
17SQC3129,2014,3486095.0,1156013.0,7.057
17SQC3129,2014,3486310.0,1156308.0,8.509
17SQC3129,2014,3486395.0,1155713.0,24.466
17SQC3129,2014,3486700.0,1155438.0,17.625
17SQC3129,2014,3486775.0,1156418.0,3.356
17SQC3129,2014,3486810.0,1156193.0,3.792
17SQC3129,2014,3486970.0,1156213.0,5.27
17SQC3129,2014,3486200.0,1156178.0,32.986
17SQC3129,2014,3486820.0,1155628.0,17.572
17SQC3129,2014,3486845.0,1156418.0,14.485
17SQC3129,2014,3486395.0,1156123.0,14.93
17SQC3130,2014,3488045.0,1155563.0,60.0
17SQC3130,2014,3487795.0,1155733.0,2.169
17SQC3130,2014,3487630.0,1155303.0,51.879
17SQC3130,2014,3488475.0,1156323.0,6.973
17SQC3130,2014,3488185.0,1156698.0,4.553
17SQC3130,2014,3488980.0,1156498.0,3.114
17SQC3130,2014,3488775.0,1156228.0,7.884
17SQC3130,2014,3488755.0,1156243.0,6.01
17SQC3130,2014,3487575.0,1156643.0,4.864
17SQC3130,2014,3488330.0,1156318.0,12.643
17SQC3130,2014,3488410.0,1156473.0,5.047
17SQC3130,2014,3487575.0,1155943.0,4.186
17SQC3130,2014,3488215.0,1156203.0,6.708
17SQC3130,2014,3487990.0,1155353.0,19.568
17SQC3130,2014,3487820.0,1156228.0,12.11
17SQC3130,2014,3488130.0,1156188.0,5.053
17SQC3130,2014,3488870.0,1155828.0,6.718
17SQC3130,2014,3488080.0,1156383.0,34.963
17SQC3130,2014,3487780.0,1156118.0,15.906
17SQC3130,2014,3487600.0,1156138.0,24.025
17SQC3130,2014,3488265.0,1156353.0,17.066
17SQC3130,2014,3488500.0,1156063.0,3.568
17SQC3130,2014,3488115.0,1155353.0,40.867
17SQC3130,2014,3488285.0,1156233.0,10.311
17SQC3130,2014,3488695.0,1155708.0,33.072
17SQC3130,2014,3488345.0,1156248.0,12.651
17SQC3130,2014,3488385.0,1155403.0,26.263
17SQC3130,2014,3488115.0,1155248.0,8.047
17SQC3130,2014,3488555.0,1156343.0,2.96
17SQC3130,2014,3488785.0,1156658.0,2.111
17SQC3130,2014,3488125.0,1155498.0,60.0
17SQC3130,2014,3487630.0,1156288.0,23.586
17SQC3130,2014,3487775.0,1156543.0,60.0
